Location,Population,date,HighestInfectionCount,PercentPopulationInfected
United Arab Emirates,9890400,2020-07-23,57988,0.5863059128043355
United Arab Emirates,9890400,2020-07-22,57734,0.5837377659144221
United Arab Emirates,9890400,2020-07-21,57498,0.5813516136859985
Saudi Arabia,34813867,2020-07-03,201801,0.5796569510649305
United Arab Emirates,9890400,2020-07-20,57193,0.578267815255197
Oman,5106622,2020-06-21,29471,0.5771134029501302
United Arab Emirates,9890400,2020-07-19,56922,0.5755277845183208
United Arab Emirates,9890400,2020-07-18,56711,0.5733944026530777
United Arab Emirates,9890400,2020-07-17,56422,0.5704723772547117
Bahrain,1701583,2020-05-27,9692,0.5695872608036164
Saudi Arabia,34813867,2020-07-02,197608,0.5676128997677851
United Arab Emirates,9890400,2020-07-16,56129,0.5675099085982367
United Arab Emirates,9890400,2020-07-15,55848,0.5646687697160883
Kuwait,4270563,2020-05-28,24112,0.5646093969343152
Qatar,2881060,2020-05-04,16191,0.5619806598960105
United Arab Emirates,9890400,2020-07-14,55573,0.5618882957211033
Oman,5106622,2020-06-20,28566,0.5593913158248252
United Arab Emirates,9890400,2020-07-13,55198,0.5580967402733964
Saudi Arabia,34813867,2020-07-01,194225,0.5578955075573765
United Arab Emirates,9890400,2020-07-12,54854,0.5546186200760334
United Arab Emirates,9890400,2020-07-11,54453,0.5505641834506187
Bahrain,1701583,2020-05-26,9366,0.5504286302813322
Saudi Arabia,34813867,2020-06-30,190823,0.5481235393930816
United Arab Emirates,9890400,2020-07-10,54050,0.5464895251961498
Kuwait,4270563,2020-05-27,23267,0.5448227786359785
Oman,5106622,2020-06-19,27670,0.5418454704499374
United Arab Emirates,9890400,2020-07-09,53577,0.5417071099247756
Qatar,2881060,2020-05-03,15551,0.5397666136769106
Bahrain,1701583,2020-05-25,9171,0.5389687132511314
Bahrain,1701583,2020-05-24,9138,0.5370293426767898
United Arab Emirates,9890400,2020-07-08,53045,0.5363281565962954
Saudi Arabia,34813867,2020-06-29,186436,0.5355222388825694
United Arab Emirates,9890400,2020-07-07,52600,0.5318288441316833
Kuwait,4270563,2020-05-26,22575,0.5286188261360387
United Arab Emirates,9890400,2020-07-06,52068,0.5264498908032031
Oman,5106622,2020-06-18,26818,0.5251612514104236
Saudi Arabia,34813867,2020-06-28,182493,0.5241962922418242
United Arab Emirates,9890400,2020-07-05,51540,0.5211113807328318
Bahrain,1701583,2020-05-23,8802,0.5172830241016747
Qatar,2881060,2020-05-02,14872,0.5161988990163343
Kuwait,4270563,2020-05-25,21967,0.514381827407768
United Arab Emirates,9890400,2020-07-04,50857,0.5142056944107417
Saudi Arabia,34813867,2020-06-27,178504,0.5127382143443013
Oman,5106622,2020-06-17,26079,0.5106898454594838
United Arab Emirates,9890400,2020-07-03,50141,0.5069663512092535
Saudi Arabia,34813867,2020-06-26,174577,0.5014582264015658
United Arab Emirates,9890400,2020-07-02,49469,0.5001718838469628
Kuwait,4270563,2020-05-24,21302,0.49881011004872194
United Arab Emirates,9890400,2020-07-01,49069,0.49612755803607533
Oman,5106622,2020-06-16,25269,0.49482808792191785
Bahrain,1701583,2020-05-22,8414,0.4944807276518395
United Arab Emirates,9890400,2020-06-30,48667,0.49206301059613367
Saudi Arabia,34813867,2020-06-25,170639,0.49014664185394863
Qatar,2881060,2020-05-01,14096,0.48926436797567563
United Arab Emirates,9890400,2020-06-29,48246,0.4878063576801747
United Arab Emirates,9890400,2020-06-28,47797,0.4832666019574537
Saudi Arabia,34813867,2020-06-24,167267,0.4804608462484216
Bahrain,1701583,2020-05-21,8174,0.4803762143839002
Oman,5106622,2020-06-15,24524,0.4802391874706998
Kuwait,4270563,2020-05-23,20464,0.4791874045646909
United Arab Emirates,9890400,2020-06-27,47360,0.47884817600905927
United Arab Emirates,9890400,2020-06-26,46973,0.47493529078702584
Saudi Arabia,34813867,2020-06-23,164144,0.47149028288066935
United Arab Emirates,9890400,2020-06-25,46563,0.47078985683086627
United Arab Emirates,9890400,2020-06-24,46133,0.4664422065841624
Qatar,2881060,2020-04-30,13409,0.4654189777373605
Bahrain,1701583,2020-05-20,7888,0.4635683360729391
Saudi Arabia,34813867,2020-06-22,161005,0.4624737608149075
United Arab Emirates,9890400,2020-06-23,45683,0.4618923400469142
Oman,5106622,2020-06-14,23481,0.4598147268389945
Kuwait,4270563,2020-05-22,19564,0.4581128998682375
United Arab Emirates,9890400,2020-06-22,45303,0.45805023052657123
United Arab Emirates,9890400,2020-06-21,44925,0.45422834263528267
Saudi Arabia,34813867,2020-06-21,157612,0.45272764441824287
United Arab Emirates,9890400,2020-06-20,44533,0.45026490334061314
United Arab Emirates,9890400,2020-06-19,44145,0.4463419073040524
Saudi Arabia,34813867,2020-06-20,154233,0.4430217418823367
Bahrain,1701583,2020-05-19,7532,0.4426466413921625
United Arab Emirates,9890400,2020-06-18,43752,0.4423683571948557
United Arab Emirates,9890400,2020-06-17,43364,0.4384453611582949
Qatar,2881060,2020-04-29,12564,0.4360894948387052
Kuwait,4270563,2020-05-21,18609,0.43575050877366756
United Arab Emirates,9890400,2020-06-16,42982,0.43458303000889753
Oman,5106622,2020-06-13,22077,0.4323210137738803
Saudi Arabia,34813867,2020-06-19,150292,0.4317015400788427
United Arab Emirates,9890400,2020-06-15,42636,0.43108468818247997
United Arab Emirates,9890400,2020-06-14,42294,0.42762678961417133
United Arab Emirates,9890400,2020-06-13,41990,0.4245531019978969
Bahrain,1701583,2020-05-18,7184,0.42219509715365044
United Arab Emirates,9890400,2020-06-12,41499,0.4195886920650328
Saudi Arabia,34813867,2020-06-18,145991,0.4193472675701323
United Arab Emirates,9890400,2020-06-11,40986,0.41440184421256976
Qatar,2881060,2020-04-28,11921,0.4137713202779532
Oman,5106622,2020-06-12,21071,0.4126211025605576
Kuwait,4270563,2020-05-20,17568,0.4113743316747698
United Arab Emirates,9890400,2020-06-10,40507,0.4095587640540322
Bahrain,1701583,2020-05-17,6956,0.4087958095491081
Saudi Arabia,34813867,2020-06-17,141234,0.4056831721681478
United Arab Emirates,9890400,2020-06-09,39904,0.4034619428941196
United Arab Emirates,9890400,2020-06-08,39376,0.39812343282374824
Bahrain,1701583,2020-05-16,6747,0.39651312924494425
Kuwait,4270563,2020-05-19,16764,0.3925477741459381
United Arab Emirates,9890400,2020-06-07,38808,0.39238049017228827
Saudi Arabia,34813867,2020-06-16,136315,0.39155374494881595
Oman,5106622,2020-06-11,19954,0.3907475430920871
Qatar,2881060,2020-04-27,11244,0.3902730245118116
United Arab Emirates,9890400,2020-06-06,38268,0.38692065032759043
Bahrain,1701583,2020-05-15,6583,0.38687504517851906
United Arab Emirates,9890400,2020-06-05,37642,0.3805912804335517
Saudi Arabia,34813867,2020-06-15,132048,0.379297134673376
United Arab Emirates,9890400,2020-06-04,37018,0.3742821321685675
Oman,5106622,2020-06-10,18887,0.3698531044592688
United Arab Emirates,9890400,2020-06-03,36359,0.3676191053951306
Kuwait,4270563,2020-05-18,15691,0.36742228132449983
Saudi Arabia,34813867,2020-06-14,127541,0.3663511439277918
Bahrain,1701583,2020-05-14,6198,0.3642490551445331
United Arab Emirates,9890400,2020-06-02,35788,0.361845830300089
Qatar,2881060,2020-04-26,10287,0.35705608352481377
Oman,5106622,2020-06-09,18198,0.3563608193439812
United Arab Emirates,9890400,2020-06-01,35192,0.3558197848418669
Saudi Arabia,34813867,2020-06-13,123308,0.35419219588562223
United Arab Emirates,9890400,2020-05-31,34557,0.34939941761708326
Kuwait,4270563,2020-05-17,14850,0.34772932749148067
Saudi Arabia,34813867,2020-06-12,119942,0.3445236347918489
United Arab Emirates,9890400,2020-05-30,33896,0.3427161692145919
Oman,5106622,2020-06-08,17486,0.34241813864429366
Bahrain,1701583,2020-05-13,5816,0.3417993715263963
United Arab Emirates,9890400,2020-05-29,33170,0.33537571786783144
Saudi Arabia,34813867,2020-06-11,116021,0.3332608813608669
Oman,5106622,2020-06-07,16882,0.3305903589496148
United Arab Emirates,9890400,2020-05-28,32532,0.3289250181994662
Bahrain,1701583,2020-05-12,5531,0.32505026202071835
Qatar,2881060,2020-04-25,9358,0.32481100705990157
United Arab Emirates,9890400,2020-05-27,31969,0.32323262962064225
Kuwait,4270563,2020-05-16,13802,0.3231892375782771
Saudi Arabia,34813867,2020-06-10,112288,0.322538142631498
United Arab Emirates,9890400,2020-05-26,31086,0.3143047803931085
Oman,5106622,2020-06-06,16016,0.3136319860761184
Saudi Arabia,34813867,2020-06-09,108571,0.31186136260013864
Bahrain,1701583,2020-05-11,5236,0.3077134644622096
United Arab Emirates,9890400,2020-05-25,30307,0.30642845587640544
Saudi Arabia,34813867,2020-06-08,105283,0.30241685015916214
Kuwait,4270563,2020-05-15,12860,0.30113125599598933
United Arab Emirates,9890400,2020-05-24,29485,0.298117366335032
Qatar,2881060,2020-04-24,8525,0.2958980375278543
Oman,5106622,2020-06-05,15086,0.29542033853298716
Saudi Arabia,34813867,2020-06-07,101914,0.292739671809512
Bahrain,1701583,2020-05-10,4941,0.29037666690370084
United Arab Emirates,9890400,2020-05-23,28704,0.2902208201892745
Saudi Arabia,34813867,2020-06-06,98869,0.2839931570945566
United Arab Emirates,9890400,2020-05-22,27892,0.2820108387931732
Bahrain,1701583,2020-05-09,4774,0.2805622764214264
Kuwait,4270563,2020-05-14,11975,0.28040799304447683
Oman,5106622,2020-06-04,14316,0.28034187766394303
Saudi Arabia,34813867,2020-06-05,95748,0.2750283385640555
United Arab Emirates,9890400,2020-05-21,26898,0.27196068915311816
Qatar,2881060,2020-04-23,7764,0.2694841481954558
Saudi Arabia,34813867,2020-06-04,93157,0.26758590190512305
Oman,5106622,2020-06-03,13537,0.2650871750444815
United Arab Emirates,9890400,2020-05-20,26004,0.262921620965785
Saudi Arabia,34813867,2020-06-03,91182,0.26191287511956085
Bahrain,1701583,2020-05-08,4444,0.2611685706780098
Kuwait,4270563,2020-05-13,11028,0.258232930880542
Saudi Arabia,34813867,2020-06-02,89011,0.25567685428338083
United Arab Emirates,9890400,2020-05-19,25063,0.25340734449567254
Oman,5106622,2020-06-02,12799,0.25063535151025473
